customer_id,signup_timestamp,acquisition_channel,country,city,gender,age_group
2194,2025-12-02T12:52:29.689Z,Organic,India,Vincentton,Other,45+
2214,2025-11-27T12:52:29.689Z,Organic,India,Port James,Female,35-44
2215,2025-08-19T12:52:29.689Z,Paid Ads,India,Lake Benjamin,Other,35-44
2226,2025-08-25T12:52:29.689Z,Paid Ads,India,Johnview,Male,25-34
2228,2025-07-08T12:52:29.689Z,Referral,India,Lake Michael,Female,35-44
2233,2025-09-03T12:52:29.689Z,Influencer,India,North Patricia,Other,18-24
2238,2025-11-24T12:52:29.689Z,Referral,India,Barrerashire,Other,35-44
2247,2025-11-17T12:52:29.689Z,Organic,India,New Juanview,Female,35-44
2253,2026-01-17T12:52:29.689Z,Organic,India,Jenniferborough,Female,45+
2256,2025-04-06T12:52:29.689Z,Organic,India,Jennifermouth,Male,25-34
2258,2025-06-05T12:52:29.689Z,Influencer,India,Jonesfort,Male,25-34
2265,2025-12-04T12:52:29.689Z,Influencer,India,Mcintyremouth,Female,45+
2266,2025-04-18T12:52:29.689Z,Email,India,Jesseville,Other,25-34
2267,2025-08-18T12:52:29.689Z,Organic,India,Port Ashleystad,Male,35-44
2274,2025-09-22T12:52:29.689Z,Influencer,India,Alanton,Female,25-34
2282,2026-01-14T12:52:29.689Z,Paid Ads,India,Simmonsbury,Other,25-34
2285,2025-09-23T12:52:29.689Z,Paid Ads,India,East Sabrina,Female,25-34
2286,2025-04-05T12:52:29.689Z,Referral,India,Shellyview,Male,25-34
2287,2025-06-14T12:52:29.689Z,Referral,India,Pottsview,Other,25-34
2290,2025-10-09T12:52:29.689Z,Organic,India,Williamsfurt,Other,35-44
2304,2026-01-04T12:52:29.689Z,Referral,India,Woodsport,Male,25-34
2306,2025-06-11T12:52:29.689Z,Influencer,India,New Frankmouth,Female,45+
2315,2025-08-19T12:52:29.689Z,Email,India,Tommychester,Male,35-44
2326,2025-06-19T12:52:29.689Z,Influencer,India,Kimberlyhaven,Male,18-24
2343,2025-12-02T12:52:29.689Z,Email,India,Lake David,Male,35-44
2348,2025-09-24T12:52:29.689Z,Email,India,Ryanbury,Other,45+
2357,2025-10-25T12:52:29.689Z,Referral,India,West Alexandriabury,Female,18-24
2359,2025-05-24T12:52:29.689Z,Organic,India,South Ricardo,Female,25-34
2361,2026-01-21T12:52:29.689Z,Paid Ads,India,Andrewside,Male,35-44
2366,2025-09-08T12:52:29.689Z,Referral,India,Cathyborough,Other,45+
2369,2025-11-15T12:52:29.689Z,Influencer,India,Jensenmouth,Female,45+
2388,2026-02-11T12:52:29.689Z,Organic,India,Port Rickchester,Male,35-44
2391,2026-02-06T12:52:29.689Z,Email,India,North Hollyberg,Female,35-44
2401,2026-02-18T12:52:29.689Z,Email,India,East Robert,Male,25-34
2403,2025-10-26T12:52:29.689Z,Paid Ads,India,Maynardville,Male,35-44
2406,2025-05-18T12:52:29.689Z,Influencer,India,Mccormickchester,Male,35-44
2407,2025-05-13T12:52:29.689Z,Paid Ads,India,Leebury,Female,45+
2424,2025-12-19T12:52:29.689Z,Email,India,North Kelly,Other,25-34
2426,2026-02-01T12:52:29.689Z,Influencer,India,Sanchezfurt,Male,45+
2431,2025-06-23T12:52:29.689Z,Email,India,Georgeside,Other,18-24
2432,2025-05-09T12:52:29.689Z,Influencer,India,Coreyhaven,Male,18-24
2434,2025-12-24T12:52:29.689Z,Referral,India,Newtonfurt,Other,35-44
2436,2025-12-26T12:52:29.689Z,Influencer,India,Port Heathermouth,Male,18-24
2459,2026-01-18T12:52:29.689Z,Email,India,Jefferyborough,Female,18-24
2462,2025-06-27T12:52:29.689Z,Organic,India,Melissaborough,Male,18-24
2475,2025-03-20T12:52:29.689Z,Organic,India,Garzashire,Other,45+
2482,2025-12-08T12:52:29.689Z,Organic,India,Burnsmouth,Other,25-34
2483,2025-11-05T12:52:29.689Z,Influencer,India,Jamesmouth,Other,35-44
2485,2026-02-28T12:52:29.689Z,Paid Ads,India,Shannonview,Female,25-34
2499,2025-06-26T12:52:29.689Z,Organic,India,Pattersonberg,Female,35-44
2507,2025-05-16T12:52:29.689Z,Organic,India,Port Lisa,Female,18-24
2510,2025-11-18T12:52:29.689Z,Organic,India,Collinsville,Female,45+
2517,2025-04-07T12:52:29.689Z,Referral,India,Cookfort,Other,35-44
2521,2026-01-15T12:52:29.689Z,Paid Ads,India,Loganchester,Male,25-34
2524,2025-05-24T12:52:29.689Z,Influencer,India,Curtisport,Female,35-44
2525,2025-06-20T12:52:29.689Z,Organic,India,Kellyberg,Other,35-44
2526,2025-08-09T12:52:29.689Z,Organic,India,Wrightport,Male,35-44
2527,2025-10-05T12:52:29.689Z,Paid Ads,India,East Ryan,Other,25-34
2530,2025-10-07T12:52:29.689Z,Influencer,India,Lake Jenna,Other,25-34
2540,2025-09-09T12:52:29.689Z,Email,India,Adrianafort,Other,18-24
2542,2025-09-16T12:52:29.689Z,Paid Ads,India,West Jeanstad,Other,35-44
2543,2025-10-01T12:52:29.689Z,Paid Ads,India,West Jeremiahberg,Male,35-44
2546,2025-07-03T12:52:29.689Z,Influencer,India,New Ronald,Other,25-34
2552,2025-06-05T12:52:29.689Z,Influencer,India,Ellisville,Female,35-44
2557,2025-07-17T12:52:29.689Z,Email,India,Tonyachester,Other,45+
2562,2026-01-26T12:52:29.689Z,Organic,India,New Emilychester,Other,45+
2567,2025-09-27T12:52:29.689Z,Referral,India,Tammystad,Male,18-24
2574,2025-06-17T12:52:29.689Z,Organic,India,Port Jason,Other,25-34
2575,2026-02-06T12:52:29.689Z,Organic,India,Perezberg,Female,25-34
2576,2025-07-01T12:52:29.689Z,Paid Ads,India,Lake Lee,Other,25-34
2579,2025-09-05T12:52:29.689Z,Influencer,India,East Davidburgh,Male,18-24
2581,2025-07-02T12:52:29.689Z,Paid Ads,India,New Timothyton,Other,35-44
2583,2025-08-16T12:52:29.689Z,Referral,India,New Christinefurt,Other,35-44
2584,2026-01-27T12:52:29.689Z,Paid Ads,India,West Johnfort,Female,18-24
2598,2025-11-24T12:52:29.689Z,Paid Ads,India,Elizabethfurt,Female,25-34
2606,2025-10-14T12:52:29.689Z,Organic,India,North Arthurchester,Female,25-34
2611,2025-04-23T12:52:29.689Z,Organic,India,North Paige,Male,25-34
2627,2026-02-08T12:52:29.689Z,Paid Ads,India,Port Belinda,Male,18-24
2634,2025-09-02T12:52:29.689Z,Paid Ads,India,North Stevenside,Male,35-44
2638,2025-03-25T12:52:29.689Z,Paid Ads,India,West Marvin,Female,25-34
2641,2026-01-08T12:52:29.689Z,Organic,India,South Jasonmouth,Male,18-24
2659,2026-01-16T12:52:29.689Z,Paid Ads,India,West Melissachester,Female,45+
2662,2025-04-19T12:52:29.689Z,Referral,India,Lake Brittneymouth,Other,35-44
2671,2025-12-06T12:52:29.689Z,Influencer,India,Danafurt,Female,18-24
2681,2025-10-13T12:52:29.689Z,Paid Ads,India,West Dustinfort,Female,18-24
2684,2025-05-08T12:52:29.689Z,Email,India,Ewingmouth,Female,18-24
2696,2025-08-19T12:52:29.689Z,Referral,India,South Danielport,Other,25-34
2707,2025-12-04T12:52:29.689Z,Paid Ads,India,Lorihaven,Female,25-34
2712,2025-03-27T12:52:29.689Z,Organic,India,East Alexanderburgh,Female,45+
2718,2025-08-03T12:52:29.689Z,Referral,India,Pughfort,Female,18-24
2720,2025-11-06T12:52:29.689Z,Organic,India,Jonestown,Other,25-34
2722,2026-01-06T12:52:29.689Z,Email,India,Phillipfort,Male,18-24
2724,2025-11-08T12:52:29.689Z,Organic,India,Houseton,Female,25-34
2734,2025-04-06T12:52:29.689Z,Email,India,New Jamesshire,Male,25-34
2742,2025-03-10T12:52:29.689Z,Referral,India,Port Patrickton,Male,25-34
2761,2025-06-07T12:52:29.689Z,Email,India,South Staceytown,Female,18-24
2762,2025-10-12T12:52:29.689Z,Paid Ads,India,Jasonside,Other,35-44
2773,2025-03-16T12:52:29.689Z,Paid Ads,India,North Joshuaborough,Male,25-34
2777,2025-10-28T12:52:29.689Z,Referral,India,Port Cathy,Male,18-24
2780,2025-05-28T12:52:29.689Z,Email,India,Christianfort,Male,35-44
2787,2025-12-22T12:52:29.689Z,Influencer,India,New Randall,Male,18-24
2790,2025-06-03T12:52:29.689Z,Influencer,India,East Josetown,Female,45+
2791,2025-07-26T12:52:29.689Z,Influencer,India,Millsville,Female,35-44
2795,2025-07-30T12:52:29.689Z,Organic,India,Anthonyberg,Male,25-34
2796,2025-08-13T12:52:29.689Z,Email,India,New Derrickview,Male,45+
2798,2025-12-03T12:52:29.689Z,Referral,India,Charlesburgh,Female,35-44
2805,2025-04-08T12:52:29.689Z,Referral,India,East Dawnside,Female,45+
2819,2026-02-02T12:52:29.689Z,Email,India,Rickborough,Other,35-44
2829,2025-05-16T12:52:29.689Z,Referral,India,Daniellefurt,Other,35-44
2832,2025-06-05T12:52:29.689Z,Paid Ads,India,Port Lisa,Female,25-34
2838,2025-12-09T12:52:29.689Z,Organic,India,Gutierrezton,Male,18-24
2844,2025-09-19T12:52:29.689Z,Email,India,Potterville,Male,18-24
2851,2025-07-22T12:52:29.689Z,Influencer,India,West Danamouth,Other,25-34
2860,2025-03-20T12:52:29.689Z,Paid Ads,India,Adamborough,Female,35-44
2869,2025-10-09T12:52:29.689Z,Referral,India,Wileyland,Female,45+
2870,2025-03-28T12:52:29.689Z,Paid Ads,India,Myersborough,Other,18-24
2882,2025-10-11T12:52:29.689Z,Organic,India,Lewisfurt,Male,35-44
2888,2026-02-20T12:52:29.689Z,Referral,India,West Victoria,Female,18-24
2900,2026-01-05T12:52:29.689Z,Email,India,East Tracyberg,Female,45+
2908,2026-01-24T12:52:29.689Z,Organic,India,West Melissaborough,Male,18-24
2934,2026-01-10T12:52:29.689Z,Organic,India,East Billy,Other,45+
2942,2025-06-21T12:52:29.689Z,Email,India,New Micheleberg,Female,25-34
2950,2025-03-15T12:52:29.689Z,Organic,India,Lake Phillipton,Male,35-44
2958,2025-09-04T12:52:29.689Z,Referral,India,Meganside,Female,18-24
2959,2025-05-20T12:52:29.689Z,Paid Ads,India,Ballardville,Female,35-44
2964,2025-05-17T12:52:29.689Z,Paid Ads,India,Loganshire,Other,45+
2970,2025-05-09T12:52:29.689Z,Referral,India,New Ericstad,Male,25-34
2981,2025-03-20T12:52:29.689Z,Referral,India,Douglasbury,Female,45+
2989,2025-09-01T12:52:29.689Z,Organic,India,Samuelport,Female,35-44
2995,2025-11-05T12:52:29.689Z,Email,India,Port Hollyside,Female,35-44
3002,2025-11-04T12:52:29.689Z,Influencer,India,Lake Carol,Female,25-34
3009,2025-10-11T12:52:29.689Z,Organic,India,South Amberhaven,Male,45+
3010,2025-10-29T12:52:29.689Z,Organic,India,Johnsonland,Male,35-44
3012,2025-07-06T12:52:29.689Z,Influencer,India,East Alanville,Female,45+
3020,2025-08-23T12:52:29.689Z,Organic,India,Stephaniefurt,Male,25-34
3021,2025-10-13T12:52:29.689Z,Referral,India,Lake Baileyton,Female,45+
3028,2025-12-07T12:52:29.689Z,Organic,India,New Jennifer,Other,25-34
3030,2025-04-22T12:52:29.689Z,Referral,India,West Jessica,Male,25-34
3032,2025-05-12T12:52:29.689Z,Email,India,West Melody,Female,45+
3033,2025-07-17T12:52:29.689Z,Paid Ads,India,South Sarah,Male,18-24
3041,2025-12-16T12:52:29.689Z,Influencer,India,South Mark,Female,35-44
3042,2025-03-29T12:52:29.689Z,Referral,India,Judymouth,Male,18-24
3043,2025-11-07T12:52:29.689Z,Referral,India,West Samuelfurt,Other,18-24
3049,2025-03-04T12:52:29.689Z,Referral,India,Vincentview,Female,18-24
3056,2025-06-21T12:52:29.689Z,Influencer,India,Lake Davidland,Female,25-34
3059,2026-02-05T12:52:29.689Z,Paid Ads,India,Murphystad,Male,35-44
3062,2025-09-07T12:52:29.689Z,Organic,India,South Andrew,Other,18-24
3064,2025-09-26T12:52:29.689Z,Referral,India,Lake Matthewmouth,Female,45+
3080,2025-10-18T12:52:29.689Z,Referral,India,Diazport,Other,45+
3081,2025-06-29T12:52:29.689Z,Influencer,India,Caseside,Male,25-34
3096,2026-02-14T12:52:29.689Z,Organic,India,North David,Other,45+
3098,2025-04-04T12:52:29.689Z,Influencer,India,East Michael,Male,18-24
3101,2025-06-02T12:52:29.689Z,Email,India,Williamsfort,Female,45+
3102,2025-12-20T12:52:29.689Z,Referral,India,North Kristinstad,Female,45+
3107,2025-06-04T12:52:29.689Z,Referral,India,Hernandezchester,Female,25-34
3120,2025-08-22T12:52:29.689Z,Email,India,Lake Benjamin,Female,45+
3134,2025-11-18T12:52:29.689Z,Influencer,India,Heathermouth,Female,25-34
3135,2025-10-05T12:52:29.689Z,Email,India,West Tanner,Other,35-44
3136,2025-08-19T12:52:29.689Z,Influencer,India,East Linda,Female,18-24
3140,2025-06-29T12:52:29.689Z,Email,India,Port Ashley,Female,35-44
3142,2025-08-21T12:52:29.689Z,Email,India,South Amandaburgh,Other,45+
3161,2025-03-25T12:52:29.689Z,Email,India,Colleenfurt,Female,35-44
3162,2025-06-28T12:52:29.689Z,Paid Ads,India,Hallton,Female,18-24
3180,2025-03-12T12:52:29.689Z,Paid Ads,India,Port Samantha,Male,18-24
3181,2026-01-30T12:52:29.689Z,Referral,India,Jonesbury,Other,35-44
3182,2025-05-30T12:52:29.689Z,Organic,India,Cisneroschester,Other,18-24
3187,2025-06-18T12:52:29.689Z,Organic,India,Lake Jenniferville,Female,25-34
3188,2026-01-06T12:52:29.689Z,Paid Ads,India,Stevenshire,Female,35-44
3189,2025-12-22T12:52:29.689Z,Organic,India,Port Danielstad,Other,45+
3192,2025-05-13T12:52:29.689Z,Organic,India,Hurstton,Male,18-24
3201,2025-06-14T12:52:29.689Z,Organic,India,Bethanyberg,Other,45+
3202,2025-10-26T12:52:29.689Z,Organic,India,Charleshaven,Male,45+
3206,2025-08-05T12:52:29.689Z,Email,India,North Jaystad,Male,35-44
3211,2025-12-23T12:52:29.689Z,Influencer,India,Jessicaton,Male,25-34
3213,2026-02-25T12:52:29.689Z,Referral,India,Maryport,Other,45+
3218,2025-08-08T12:52:29.689Z,Organic,India,North William,Other,18-24
3221,2025-05-03T12:52:29.689Z,Influencer,India,West Brianstad,Other,18-24
3222,2025-06-29T12:52:29.689Z,Referral,India,Leeberg,Other,35-44
3229,2025-07-19T12:52:29.689Z,Organic,India,Lake John,Other,25-34
3237,2025-06-13T12:52:29.689Z,Referral,India,Davidville,Other,18-24
3245,2025-11-30T12:52:29.689Z,Referral,India,Mendozaburgh,Male,25-34
3258,2026-02-22T12:52:29.689Z,Paid Ads,India,Hahnstad,Male,25-34
3267,2025-07-06T12:52:29.689Z,Organic,India,Alejandrobury,Male,35-44
3275,2025-09-21T12:52:29.689Z,Referral,India,South Dawnville,Other,35-44
3285,2025-09-24T12:52:29.689Z,Paid Ads,India,Lake Annafurt,Female,18-24
3292,2025-06-14T12:52:29.689Z,Email,India,Lake Regina,Male,18-24
3296,2025-08-30T12:52:29.689Z,Paid Ads,India,New Patriciaville,Male,18-24
3301,2026-02-27T12:52:29.689Z,Influencer,India,Hallchester,Other,35-44
3304,2025-08-15T12:52:29.689Z,Email,India,South Ashley,Other,25-34
3305,2026-01-01T12:52:29.689Z,Email,India,New Patrickport,Other,45+
3312,2025-11-03T12:52:29.689Z,Referral,India,Ballardborough,Other,18-24
3313,2025-06-23T12:52:29.689Z,Paid Ads,India,Walkerview,Female,35-44
3322,2025-09-07T12:52:29.689Z,Paid Ads,India,Hollytown,Male,45+
3332,2025-10-14T12:52:29.689Z,Organic,India,Millermouth,Female,45+
3334,2026-01-25T12:52:29.689Z,Paid Ads,India,Malonestad,Other,18-24
3341,2025-03-01T12:52:29.689Z,Email,India,Port Wesley,Female,45+
3345,2026-02-28T12:52:29.689Z,Organic,India,Janeborough,Female,45+
3359,2025-04-20T12:52:29.689Z,Paid Ads,India,Monicafort,Male,18-24
3370,2025-06-16T12:52:29.689Z,Organic,India,Shawside,Female,25-34
3378,2025-03-10T12:52:29.689Z,Organic,India,Port Andreastad,Male,45+
3400,2025-08-07T12:52:29.689Z,Paid Ads,India,West Laura,Female,35-44
3404,2025-11-04T12:52:29.689Z,Influencer,India,New Dawn,Other,18-24
3412,2025-06-04T12:52:29.689Z,Influencer,India,East Josephfurt,Male,35-44
3417,2026-01-31T12:52:29.689Z,Email,India,Brownhaven,Other,18-24
3423,2025-03-26T12:52:29.689Z,Paid Ads,India,New Reginamouth,Female,18-24
3430,2025-10-15T12:52:29.689Z,Referral,India,Lake Reginabury,Male,25-34
3437,2025-03-07T12:52:29.689Z,Email,India,South Jamesmouth,Other,25-34
3448,2025-06-16T12:52:29.689Z,Organic,India,Lopezton,Male,25-34
3463,2025-12-29T12:52:29.689Z,Organic,India,Juliastad,Other,25-34
3471,2026-01-22T12:52:29.689Z,Influencer,India,Davidborough,Female,35-44
3478,2025-08-14T12:52:29.689Z,Organic,India,Williamburgh,Other,45+
3486,2025-05-02T12:52:29.689Z,Paid Ads,India,Ryanview,Female,35-44
3492,2025-05-25T12:52:29.689Z,Paid Ads,India,South Tylerstad,Male,45+
3496,2025-06-18T12:52:29.689Z,Influencer,India,Jessetown,Other,45+
3506,2025-11-22T12:52:29.689Z,Organic,India,Traviston,Female,18-24
3510,2026-01-20T12:52:29.689Z,Referral,India,Thomasport,Male,18-24
3527,2025-05-23T12:52:29.689Z,Influencer,India,New Josephmouth,Other,18-24
3534,2025-09-01T12:52:29.689Z,Referral,India,Johnnyview,Female,18-24
3542,2026-01-22T12:52:29.689Z,Paid Ads,India,South Thomas,Female,18-24
3547,2025-05-04T12:52:29.689Z,Organic,India,North Bradley,Other,35-44
3550,2025-07-22T12:52:29.689Z,Paid Ads,India,New Lauren,Other,25-34
3556,2025-12-16T12:52:29.689Z,Referral,India,Millershire,Male,35-44
3560,2025-03-17T12:52:29.689Z,Influencer,India,Huynhburgh,Female,45+
3567,2025-08-28T12:52:29.689Z,Email,India,Port Leefort,Other,18-24
3569,2025-09-05T12:52:29.689Z,Referral,India,South Amanda,Other,45+
3575,2025-12-07T12:52:29.689Z,Email,India,South Steven,Male,25-34
3578,2025-07-12T12:52:29.689Z,Referral,India,West Michael,Male,25-34
3580,2025-12-12T12:52:29.689Z,Influencer,India,North Jenniferton,Female,45+
3588,2025-08-22T12:52:29.689Z,Referral,India,Adamshire,Female,18-24
3591,2025-06-06T12:52:29.689Z,Paid Ads,India,Thomasside,Other,18-24
3593,2025-03-08T12:52:29.689Z,Paid Ads,India,New Reginaside,Male,25-34
3594,2025-09-15T12:52:29.689Z,Influencer,India,Yorkland,Male,45+
3602,2025-10-18T12:52:29.689Z,Email,India,New Jeffreychester,Female,45+
3605,2025-12-20T12:52:29.689Z,Organic,India,Batestown,Male,35-44
3607,2025-08-15T12:52:29.689Z,Referral,India,Stephanieberg,Female,45+
3618,2026-02-12T12:52:29.689Z,Organic,India,Port Michael,Male,18-24
3643,2026-01-03T12:52:29.689Z,Organic,India,Moraleston,Other,45+
3647,2025-07-27T12:52:29.689Z,Referral,India,West Lisa,Other,45+
3649,2025-12-29T12:52:29.689Z,Influencer,India,Mullenmouth,Female,35-44
3650,2025-11-09T12:52:29.689Z,Influencer,India,Gabrielmouth,Male,18-24
3655,2025-04-11T12:52:29.689Z,Email,India,Lake Judy,Other,45+
3658,2025-03-04T12:52:29.689Z,Referral,India,West Patricia,Male,25-34
3666,2025-06-06T12:52:29.689Z,Email,India,Adrianabury,Other,45+
3671,2025-09-19T12:52:29.689Z,Influencer,India,New Donaldfort,Other,35-44
3672,2025-12-08T12:52:29.689Z,Influencer,India,New Christyfort,Other,35-44
3679,2025-11-20T12:52:29.689Z,Organic,India,Brandonhaven,Female,45+
3683,2026-02-04T12:52:29.689Z,Paid Ads,India,Sarahaven,Female,18-24
3684,2026-02-23T12:52:29.689Z,Organic,India,Port Nichole,Male,45+
3685,2026-01-28T12:52:29.689Z,Influencer,India,Halltown,Female,25-34
3689,2025-09-07T12:52:29.689Z,Paid Ads,India,Port Ashleyburgh,Male,18-24
3691,2025-06-27T12:52:29.689Z,Paid Ads,India,Williamburgh,Female,35-44
3699,2025-04-15T12:52:29.689Z,Email,India,South Destinychester,Female,45+
3700,2025-10-31T12:52:29.689Z,Organic,India,North Monica,Other,25-34
3703,2025-03-29T12:52:29.689Z,Referral,India,Hoffmanport,Other,25-34
3706,2025-10-04T12:52:29.689Z,Paid Ads,India,Raymondshire,Female,25-34
3718,2025-03-14T12:52:29.689Z,Email,India,South Jessicahaven,Other,18-24
3725,2025-11-01T12:52:29.689Z,Influencer,India,North Erinfort,Female,35-44
3727,2025-12-16T12:52:29.689Z,Influencer,India,Ryanport,Female,35-44
3730,2025-09-06T12:52:29.689Z,Organic,India,Suttonhaven,Female,45+
3744,2025-04-01T12:52:29.689Z,Referral,India,South Christian,Other,45+
3753,2025-10-24T12:52:29.689Z,Influencer,India,Port Teresa,Other,18-24
3756,2025-12-29T12:52:29.689Z,Referral,India,Port Matthewville,Male,25-34
3757,2025-06-08T12:52:29.689Z,Influencer,India,North Erictown,Other,25-34
3761,2025-08-12T12:52:29.689Z,Referral,India,North Jasmineside,Other,18-24
3770,2025-08-19T12:52:29.689Z,Influencer,India,Jillfurt,Female,18-24
3779,2025-04-24T12:52:29.689Z,Paid Ads,India,Johnsonberg,Other,45+
3781,2025-05-21T12:52:29.689Z,Influencer,India,East Anthony,Female,25-34
3787,2026-02-15T12:52:29.689Z,Paid Ads,India,New Carolinechester,Female,25-34
3790,2025-10-07T12:52:29.689Z,Organic,India,Conwayton,Female,35-44
3791,2025-07-12T12:52:29.689Z,Organic,India,New Richard,Other,25-34
3794,2025-09-21T12:52:29.689Z,Organic,India,South Dawn,Male,45+
3798,2025-08-30T12:52:29.689Z,Paid Ads,India,Jenniferfort,Other,35-44
3807,2025-09-23T12:52:29.689Z,Paid Ads,India,South Jennifer,Other,18-24
3818,2025-08-15T12:52:29.689Z,Referral,India,Jenkinsport,Female,45+
3823,2025-08-03T12:52:29.689Z,Influencer,India,East Josephshire,Male,35-44
3833,2025-12-11T12:52:29.689Z,Paid Ads,India,Craigmouth,Female,45+
3844,2025-05-17T12:52:29.689Z,Organic,India,Fosterside,Female,25-34
3848,2025-08-22T12:52:29.689Z,Referral,India,North Mariabury,Female,18-24
3849,2026-01-08T12:52:29.689Z,Organic,India,Port Alyssa,Female,25-34
3857,2025-11-01T12:52:29.689Z,Referral,India,Staffordfort,Other,25-34
3872,2026-02-27T12:52:29.689Z,Email,India,Henryshire,Other,35-44
3873,2026-02-05T12:52:29.689Z,Organic,India,Michellefurt,Other,45+
3874,2025-09-01T12:52:29.689Z,Influencer,India,South Johnfurt,Other,25-34
3892,2025-07-07T12:52:29.689Z,Email,India,East Levi,Male,18-24
3898,2025-05-26T12:52:29.689Z,Influencer,India,West Kristinside,Male,45+
3911,2025-03-08T12:52:29.689Z,Referral,India,Christyfurt,Male,18-24
3919,2025-08-29T12:52:29.689Z,Email,India,East Elizabeth,Male,18-24
3931,2025-06-27T12:52:29.689Z,Organic,India,Jasonbury,Female,25-34
3933,2025-06-10T12:52:29.689Z,Email,India,New Amanda,Female,45+
3944,2025-12-27T12:52:29.689Z,Influencer,India,East Suzanne,Female,25-34
3956,2025-03-15T12:52:29.689Z,Referral,India,Carlosmouth,Male,25-34
3960,2026-01-18T12:52:29.689Z,Influencer,India,New Haleyburgh,Other,18-24
3962,2025-09-06T12:52:29.689Z,Influencer,India,Johnsonburgh,Other,35-44
3963,2026-02-16T12:52:29.689Z,Referral,India,Lake Sara,Female,45+
3971,2025-08-25T12:52:29.689Z,Email,India,East Michael,Female,45+
3982,2026-01-10T12:52:29.689Z,Influencer,India,South Joshua,Male,18-24
3984,2025-10-23T12:52:29.689Z,Organic,India,Walterside,Male,25-34
3990,2025-05-20T12:52:29.689Z,Referral,India,East Courtney,Other,45+
3991,2025-09-29T12:52:29.689Z,Paid Ads,India,Amytown,Other,18-24
3999,2025-12-22T12:52:29.689Z,Influencer,India,Reginaldberg,Male,18-24
4001,2025-07-11T12:52:29.689Z,Email,India,Karlaburgh,Male,25-34
4008,2025-10-31T12:52:29.689Z,Influencer,India,Davismouth,Female,45+
4014,2025-05-27T12:52:29.689Z,Paid Ads,India,Perrytown,Male,18-24
4015,2025-08-07T12:52:29.689Z,Email,India,Raymondtown,Male,45+
4039,2025-05-16T12:52:29.689Z,Paid Ads,India,Hicksmouth,Female,45+
