session_id,customer_id,session_start_ts,session_duration_sec,pages_viewed,added_to_cart_flag,checkout_started_flag,device_type
2683,25275,2025-08-15T12:52:48.896Z,204,9,1,1,iOS
2689,37807,2025-11-29T12:52:48.896Z,1153,7,1,0,Web
2690,41398,2026-01-20T12:52:48.896Z,348,10,0,1,iOS
2692,49735,2025-08-21T12:52:48.896Z,204,4,1,0,iOS
2694,7753,2025-09-26T12:52:48.896Z,135,4,0,0,iOS
2697,8885,2025-10-26T12:52:48.896Z,363,1,1,0,Web
2703,11856,2025-12-30T12:52:48.896Z,994,8,0,0,iOS
2707,12902,2025-12-09T12:52:48.896Z,398,6,0,0,Web
2709,31316,2025-12-30T12:52:48.896Z,458,11,0,0,Web
2722,11446,2025-05-06T12:52:48.896Z,200,7,1,0,iOS
2737,9900,2025-09-26T12:52:48.896Z,1059,1,0,0,Web
2739,26722,2025-03-26T12:52:48.896Z,978,9,0,0,iOS
2741,22246,2026-01-19T12:52:48.896Z,1128,8,0,0,Web
2742,32569,2025-06-08T12:52:48.896Z,884,6,0,0,iOS
2747,40581,2025-11-12T12:52:48.896Z,54,9,0,0,Android
2763,12919,2025-05-30T12:52:48.896Z,835,1,0,0,Android
2765,9654,2025-09-21T12:52:48.896Z,408,10,1,0,Web
2779,25066,2025-07-10T12:52:48.896Z,893,9,0,1,Android
2783,32097,2025-05-23T12:52:48.896Z,435,8,0,0,iOS
2794,35460,2025-03-06T12:52:48.896Z,455,4,0,0,Web
2807,315,2025-08-10T12:52:48.896Z,1054,11,0,0,Android
2813,8296,2025-03-07T12:52:48.896Z,204,1,0,0,Android
2815,27245,2025-08-22T12:52:48.896Z,131,7,1,0,Android
2818,2041,2025-04-20T12:52:48.896Z,667,1,0,0,iOS
2821,47032,2025-03-11T12:52:48.896Z,433,11,0,0,Android
2822,29727,2026-01-16T12:52:48.896Z,728,8,0,0,Web
2828,14890,2025-12-09T12:52:48.896Z,570,1,0,0,Web
2833,9333,2025-08-01T12:52:48.896Z,240,4,0,0,Android
2836,12602,2025-11-04T12:52:48.896Z,754,8,1,0,Web
2838,149,2026-01-29T12:52:48.896Z,889,8,0,0,Web
2842,32221,2025-10-01T12:52:48.896Z,696,9,0,0,iOS
2848,18096,2025-08-14T12:52:48.896Z,706,9,1,0,Web
2849,9881,2025-10-29T12:52:48.896Z,711,8,0,1,Android
2870,37746,2025-06-29T12:52:48.896Z,358,5,0,0,Android
2881,47123,2025-06-17T12:52:48.896Z,1185,8,1,0,Android
2884,8324,2025-11-10T12:52:48.896Z,1044,6,0,0,Android
2889,27721,2025-09-28T12:52:48.896Z,737,7,0,0,iOS
2909,25190,2026-01-29T12:52:48.896Z,967,1,1,1,iOS
2912,41703,2025-12-13T12:52:48.896Z,851,9,1,0,iOS
2920,44325,2025-06-16T12:52:48.896Z,582,8,0,0,Android
2928,45163,2025-12-22T12:52:48.896Z,1183,5,1,0,iOS
2930,45497,2025-04-23T12:52:48.896Z,354,11,1,0,Android
2941,7649,2025-09-21T12:52:48.896Z,330,1,0,0,Web
2954,25345,2025-11-26T12:52:48.896Z,60,2,0,0,iOS
2964,31662,2025-11-12T12:52:48.896Z,530,4,0,0,Web
2966,38749,2025-12-06T12:52:48.896Z,544,7,1,0,Web
2975,2611,2026-02-13T12:52:48.896Z,326,1,0,0,Web
3006,37708,2026-02-23T12:52:48.896Z,385,11,0,0,Android
3007,45967,2025-04-06T12:52:48.896Z,106,11,0,0,Web
3012,25375,2025-03-25T12:52:48.896Z,522,2,0,0,iOS
3013,47419,2025-08-27T12:52:48.896Z,815,3,0,1,Android
3029,30611,2025-03-27T12:52:48.896Z,701,2,0,0,Web
3040,17187,2026-02-25T12:52:48.896Z,824,2,0,0,Web
3042,21641,2025-09-25T12:52:48.896Z,1151,3,1,0,Web
3044,23229,2026-01-09T12:52:48.896Z,738,6,0,0,iOS
3053,34081,2025-08-30T12:52:48.896Z,990,2,1,0,Web
3055,47652,2026-01-31T12:52:48.896Z,821,4,1,0,Web
3066,48480,2026-02-17T12:52:48.896Z,246,9,0,0,iOS
3082,37656,2025-03-20T12:52:48.896Z,941,9,0,0,Web
3087,26665,2025-07-11T12:52:48.896Z,270,9,0,1,iOS
3088,4100,2025-08-12T12:52:48.896Z,786,5,1,0,Web
3090,18182,2026-02-12T12:52:48.896Z,1078,1,0,0,Android
3108,359,2025-11-24T12:52:48.896Z,228,2,1,0,Android
3112,3189,2025-09-30T12:52:48.896Z,79,1,0,0,Web
3114,35510,2025-11-27T12:52:48.896Z,77,9,0,0,Web
3121,9309,2025-06-14T12:52:48.896Z,264,6,0,1,Web
3140,35078,2025-10-20T12:52:48.896Z,915,2,0,0,iOS
3149,27515,2025-06-06T12:52:48.896Z,1106,11,0,0,iOS
3150,14197,2025-04-23T12:52:48.896Z,489,3,0,0,Web
3151,12005,2026-02-12T12:52:48.896Z,110,1,0,0,Web
3167,10514,2025-07-21T12:52:48.896Z,682,9,0,0,iOS
3170,10995,2025-06-11T12:52:48.896Z,346,5,0,0,iOS
3175,48328,2026-01-26T12:52:48.896Z,754,7,0,0,iOS
3182,24231,2025-09-14T12:52:48.896Z,298,10,0,0,Web
3185,35401,2025-07-21T12:52:48.896Z,641,11,0,0,Web
3186,34416,2025-05-09T12:52:48.896Z,586,8,0,0,iOS
3198,14056,2025-09-01T12:52:48.896Z,803,9,0,0,Android
3201,47854,2025-12-29T12:52:48.896Z,426,1,1,1,Android
3225,13464,2025-04-12T12:52:48.896Z,667,7,0,0,Web
3231,42619,2026-01-30T12:52:48.896Z,343,6,0,1,iOS
3262,15185,2025-11-09T12:52:48.896Z,93,2,0,0,iOS
3268,15771,2025-04-27T12:52:48.896Z,804,11,1,1,iOS
3274,26488,2025-03-27T12:52:48.896Z,649,9,0,1,Android
3280,8556,2025-05-25T12:52:48.896Z,891,10,0,0,iOS
3284,49259,2025-10-08T12:52:48.896Z,679,10,0,0,Android
3289,16541,2025-05-28T12:52:48.896Z,86,7,0,0,Web
3296,22153,2025-08-26T12:52:48.896Z,130,9,0,0,iOS
3299,11578,2025-04-26T12:52:48.896Z,465,7,1,0,Android
3301,24967,2025-08-16T12:52:48.896Z,904,9,1,0,iOS
3302,22762,2026-01-28T12:52:48.896Z,685,5,1,0,Web
3306,7285,2025-11-04T12:52:48.896Z,598,3,1,0,iOS
3309,19821,2025-04-26T12:52:48.896Z,871,1,1,0,Android
3320,40029,2025-06-13T12:52:48.896Z,1147,4,0,0,iOS
3323,23661,2025-10-14T12:52:48.896Z,285,4,1,0,iOS
3333,23070,2026-02-09T12:52:48.896Z,604,11,0,0,Web
3344,25807,2026-02-24T12:52:48.896Z,855,11,0,1,iOS
3352,2517,2025-08-05T12:52:48.896Z,414,9,0,0,Web
3358,26253,2025-10-16T12:52:48.896Z,85,11,0,0,Web
3361,12844,2025-04-03T12:52:48.896Z,463,5,0,0,Android
3368,20342,2026-01-29T12:52:48.896Z,407,7,1,1,Android
3370,29551,2025-03-20T12:52:48.896Z,457,11,0,0,iOS
3371,28657,2025-10-11T12:52:48.896Z,618,8,0,1,iOS
3385,47157,2025-05-17T12:52:48.896Z,446,10,1,0,Android
3392,32936,2025-04-26T12:52:48.896Z,302,6,0,0,Web
3402,38659,2025-12-28T12:52:48.896Z,836,3,1,0,Web
3411,29104,2025-09-03T12:52:48.896Z,862,6,1,0,Web
3415,35234,2025-05-16T12:52:48.896Z,124,1,0,0,Web
3418,9685,2025-10-06T12:52:48.896Z,672,2,0,0,Web
3422,27470,2025-03-22T12:52:48.896Z,338,2,0,0,Android
3441,49165,2025-03-11T12:52:48.896Z,105,5,0,0,Web
3453,41983,2025-07-20T12:52:48.896Z,60,5,0,0,iOS
3462,10481,2025-07-26T12:52:48.896Z,740,5,0,0,Web
3466,36581,2025-05-19T12:52:48.896Z,247,8,1,0,iOS
3467,38840,2025-04-18T12:52:48.896Z,953,7,0,0,Android
3473,6504,2025-08-18T12:52:48.896Z,1116,2,0,0,iOS
3476,27809,2025-11-22T12:52:48.896Z,552,3,0,0,Web
3483,38932,2025-07-13T12:52:48.896Z,498,8,0,0,iOS
3506,48313,2025-03-16T12:52:48.896Z,188,8,1,0,Android
3512,45915,2025-10-04T12:52:48.896Z,1163,1,0,1,Android
3513,14536,2026-01-17T12:52:48.896Z,1019,5,0,0,Web
3516,19899,2025-08-19T12:52:48.896Z,171,9,1,1,Android
3522,6802,2025-04-16T12:52:48.896Z,1136,4,0,1,Web
3523,36092,2025-12-22T12:52:48.896Z,892,10,0,0,Android
3526,30636,2025-12-03T12:52:48.896Z,552,10,1,0,iOS
3527,19092,2025-05-12T12:52:48.896Z,778,6,0,0,Android
3530,35064,2025-12-31T12:52:48.896Z,803,7,0,0,Web
3538,6605,2025-12-05T12:52:48.896Z,1166,4,0,0,Web
3541,380,2025-03-09T12:52:48.896Z,162,8,0,0,Android
3543,5152,2025-12-20T12:52:48.896Z,710,3,1,0,Web
3545,23197,2025-09-20T12:52:48.896Z,464,6,0,1,Web
3548,27571,2025-06-13T12:52:48.896Z,471,5,0,0,Android
3549,46306,2026-01-20T12:52:48.896Z,1055,1,0,0,Android
3551,19522,2025-06-09T12:52:48.896Z,306,4,0,0,iOS
3554,30418,2025-09-27T12:52:48.896Z,203,9,0,0,Web
3562,6957,2026-01-07T12:52:48.896Z,530,1,0,0,Web
3566,15550,2026-01-27T12:52:48.896Z,309,5,1,0,Web
3570,25067,2025-10-25T12:52:48.896Z,1024,6,1,0,iOS
3571,21417,2025-10-05T12:52:48.896Z,350,7,1,0,Web
3573,12327,2025-08-27T12:52:48.896Z,568,7,0,0,Android
3580,31001,2025-10-20T12:52:48.896Z,183,2,1,0,Web
3582,3753,2026-01-29T12:52:48.896Z,440,5,0,1,Android
3583,48828,2026-01-16T12:52:48.896Z,665,5,0,0,Web
3584,31430,2025-11-12T12:52:48.896Z,1022,5,0,0,Web
3591,31674,2025-09-20T12:52:48.896Z,29,1,1,0,Android
3593,14147,2025-11-30T12:52:48.896Z,46,4,1,0,iOS
3595,25824,2025-11-13T12:52:48.896Z,1103,10,0,0,Web
3599,242,2025-09-13T12:52:48.896Z,804,7,0,0,Android
3605,38245,2026-01-11T12:52:48.896Z,285,5,0,1,Android
3622,43489,2025-09-05T12:52:48.896Z,471,9,0,0,iOS
3637,43275,2025-03-14T12:52:48.896Z,233,10,0,0,Android
3641,18054,2025-09-14T12:52:48.896Z,237,2,0,1,Android
3643,4788,2026-01-22T12:52:48.896Z,620,11,0,0,iOS
3648,5517,2025-07-16T12:52:48.896Z,301,5,0,0,Android
3652,45589,2025-07-27T12:52:48.896Z,79,11,0,0,Web
3678,14991,2025-10-18T12:52:48.896Z,778,7,0,0,Web
3679,41801,2025-12-26T12:52:48.896Z,443,3,1,0,Web
3680,33328,2025-03-15T12:52:48.896Z,558,6,0,0,Android
3683,1480,2025-05-05T12:52:48.896Z,558,1,1,0,Web
3684,16313,2025-09-29T12:52:48.896Z,1198,1,0,1,Web
3687,36096,2026-01-30T12:52:48.896Z,450,10,0,0,Web
3699,32953,2025-11-22T12:52:48.896Z,74,6,0,0,iOS
3713,28219,2025-12-16T12:52:48.896Z,580,3,0,0,Android
3717,47090,2026-01-30T12:52:48.896Z,245,3,0,0,iOS
3728,4785,2025-12-25T12:52:48.896Z,1132,3,0,0,iOS
3738,30444,2025-08-13T12:52:48.896Z,330,8,0,0,iOS
3739,31226,2025-08-03T12:52:48.896Z,1064,1,1,1,iOS
3743,16166,2026-01-12T12:52:48.896Z,771,3,1,0,iOS
3744,32209,2026-01-19T12:52:48.896Z,1080,6,0,1,Android
3753,35563,2025-07-03T12:52:48.896Z,142,7,0,0,iOS
3763,36796,2025-11-04T12:52:48.896Z,159,11,0,0,iOS
3768,45598,2025-11-30T12:52:48.896Z,551,1,0,1,Android
3775,44449,2025-10-21T12:52:48.896Z,800,1,0,0,Web
3777,46498,2025-03-16T12:52:48.896Z,1079,2,0,0,Web
3786,8491,2026-01-09T12:52:48.896Z,943,11,1,0,Android
3796,20659,2025-10-16T12:52:48.896Z,827,11,0,0,Android
3815,44485,2025-06-07T12:52:48.896Z,193,5,0,0,Android
3825,19536,2025-09-01T12:52:48.896Z,1154,3,0,0,iOS
3829,48626,2025-04-02T12:52:48.896Z,209,2,1,0,iOS
3830,22084,2026-02-15T12:52:48.896Z,1059,3,0,0,iOS
3831,26237,2025-05-09T12:52:48.896Z,287,3,0,0,iOS
3838,21717,2025-10-15T12:52:48.896Z,1162,2,0,0,Web
3843,24996,2026-02-23T12:52:48.896Z,1051,6,1,0,Android
3856,16283,2025-03-31T12:52:48.896Z,1178,5,0,0,iOS
3863,9991,2025-05-22T12:52:48.896Z,184,7,0,0,Android
3875,15423,2025-07-08T12:52:48.896Z,153,9,0,1,Web
3884,31211,2025-04-30T12:52:48.896Z,38,3,0,1,Android
3892,24817,2025-08-12T12:52:48.896Z,512,5,0,0,iOS
3895,39636,2026-02-25T12:52:48.896Z,396,9,0,0,Android
3897,17036,2025-04-23T12:52:48.896Z,896,1,0,1,Web
3908,2696,2025-11-13T12:52:48.896Z,1090,9,1,0,Web
3909,11230,2025-03-11T12:52:48.896Z,367,2,0,1,iOS
3912,14684,2025-03-29T12:52:48.896Z,159,5,0,0,Android
3913,40618,2026-02-07T12:52:48.896Z,158,7,0,0,iOS
3914,11647,2026-01-29T12:52:48.896Z,458,5,1,0,Android
3915,31157,2025-10-14T12:52:48.896Z,268,2,0,0,iOS
3918,29126,2025-10-18T12:52:48.896Z,90,8,0,0,Android
3919,24466,2025-04-06T12:52:48.896Z,615,1,0,1,Web
3920,29983,2025-04-13T12:52:48.896Z,1007,5,1,0,iOS
3923,5420,2025-07-23T12:52:48.896Z,908,4,1,0,Android
3929,44485,2025-10-24T12:52:48.896Z,80,8,1,1,Web
3939,31484,2025-04-12T12:52:48.896Z,413,11,0,0,Web
3950,47670,2025-05-10T12:52:48.896Z,137,1,0,0,iOS
3951,37340,2025-10-04T12:52:48.896Z,82,6,0,0,Web
3958,30468,2025-04-23T12:52:48.896Z,933,5,0,0,Web
3960,3781,2025-05-26T12:52:48.896Z,1081,6,0,0,Android
3966,42618,2025-04-01T12:52:48.896Z,794,8,1,0,iOS
3979,35970,2025-08-30T12:52:48.896Z,1138,7,0,0,Android
3982,4192,2025-05-10T12:52:48.896Z,86,1,1,0,iOS
3986,28540,2025-11-17T12:52:48.896Z,773,11,1,1,iOS
3991,10077,2025-08-03T12:52:48.896Z,1150,9,0,0,Android
3997,3496,2025-07-13T12:52:48.896Z,972,4,0,0,Web
4004,34465,2025-11-15T12:52:48.896Z,249,8,0,0,iOS
4010,4903,2025-03-17T12:52:48.896Z,607,6,0,0,Android
4012,8837,2025-03-24T12:52:48.896Z,698,9,0,0,iOS
4014,22039,2026-01-10T12:52:48.896Z,432,5,0,0,Android
4021,20342,2025-08-10T12:52:48.896Z,608,4,0,0,Android
4023,29052,2025-10-13T12:52:48.896Z,419,7,0,0,Web
4027,30113,2025-07-16T12:52:48.896Z,31,1,0,0,Web
4030,6871,2025-03-28T12:52:48.896Z,612,5,0,0,iOS
4038,29481,2025-11-16T12:52:48.896Z,967,11,0,0,Android
4046,33479,2025-03-23T12:52:48.896Z,50,4,0,0,Web
4052,16009,2025-10-10T12:52:48.896Z,258,9,0,0,iOS
4058,29906,2026-02-16T12:52:48.896Z,707,4,1,0,Web
4064,5774,2026-02-24T12:52:48.896Z,334,6,0,1,iOS
4067,12444,2025-12-25T12:52:48.896Z,300,8,0,0,iOS
4072,42037,2025-09-19T12:52:48.896Z,113,5,0,0,Android
4075,8202,2025-03-31T12:52:48.896Z,131,9,0,0,iOS
4079,21846,2025-09-26T12:52:48.896Z,646,1,1,0,Web
4083,19586,2025-09-01T12:52:48.896Z,81,4,1,1,Web
4085,5022,2025-08-01T12:52:48.896Z,1084,2,0,0,Android
4088,16544,2025-06-04T12:52:48.896Z,1046,7,0,0,Web
4090,39794,2025-10-06T12:52:48.896Z,1035,2,0,1,iOS
4100,1178,2025-10-27T12:52:48.896Z,37,4,1,0,Android
4112,27149,2025-12-26T12:52:48.896Z,525,6,0,0,iOS
4117,43997,2025-10-10T12:52:48.896Z,748,8,0,0,Android
4118,5336,2025-11-05T12:52:48.896Z,548,3,1,0,Android
4123,11418,2025-06-14T12:52:48.896Z,445,3,1,0,iOS
4133,13314,2025-07-09T12:52:48.896Z,804,2,0,0,Web
4134,31316,2025-12-16T12:52:48.896Z,428,6,1,0,Android
4143,46338,2025-03-12T12:52:48.896Z,1027,7,0,0,iOS
4149,3120,2025-12-17T12:52:48.896Z,333,9,0,0,Web
4152,45415,2025-08-30T12:52:48.896Z,145,5,0,0,Android
4156,48356,2025-09-05T12:52:48.896Z,119,2,0,1,Android
4158,8155,2025-07-19T12:52:48.896Z,106,11,1,0,Web
4178,2266,2025-11-22T12:52:48.896Z,604,11,1,0,Android
4179,17981,2025-10-09T12:52:48.896Z,887,1,0,0,iOS
4182,28961,2025-09-10T12:52:48.896Z,315,3,0,0,iOS
4184,8805,2025-12-07T12:52:48.896Z,779,10,0,0,Web
4187,10077,2026-01-09T12:52:48.896Z,201,7,1,0,iOS
4205,39831,2025-11-23T12:52:48.896Z,289,5,0,1,Android
4206,27161,2025-06-20T12:52:48.896Z,164,3,1,0,Web
4212,12144,2026-02-01T12:52:48.896Z,303,11,0,0,Android
4220,48363,2025-04-14T12:52:48.896Z,902,7,0,0,Android
4223,31045,2026-01-06T12:52:48.896Z,71,4,0,0,Android
4232,21128,2025-11-15T12:52:48.896Z,899,8,0,0,Android
4233,16869,2025-07-04T12:52:48.896Z,1086,4,0,0,Android
4234,30148,2025-05-16T12:52:48.896Z,363,10,1,0,Web
4235,40539,2025-10-20T12:52:48.896Z,117,10,0,0,Android
4246,14798,2025-09-03T12:52:48.896Z,508,10,0,0,iOS
4253,2266,2025-04-10T12:52:48.896Z,1030,2,1,0,iOS
4262,17536,2025-07-26T12:52:48.896Z,647,3,0,0,Android
4288,30970,2025-03-28T12:52:48.896Z,265,1,0,0,iOS
4289,5785,2025-08-27T12:52:48.896Z,352,6,0,0,Web
4294,17432,2025-07-05T12:52:48.896Z,520,1,0,0,iOS
4299,532,2025-12-24T12:52:48.896Z,387,3,1,0,Web
4305,1099,2025-04-05T12:52:48.896Z,1120,4,0,0,Android
4317,5168,2025-03-18T12:52:48.896Z,20,9,1,0,iOS
4319,38646,2026-02-22T12:52:48.896Z,821,1,0,1,iOS
4325,30887,2025-12-10T12:52:48.896Z,737,3,1,0,Web
4330,3296,2026-01-18T12:52:48.896Z,1065,9,0,0,Android
4342,41003,2026-02-28T12:52:48.896Z,184,1,0,0,Android
4345,1380,2025-11-03T12:52:48.896Z,773,2,0,1,Android
4372,42683,2026-02-03T12:52:48.896Z,98,1,0,0,Web
4405,24987,2025-05-22T12:52:48.896Z,411,7,0,0,iOS
4413,29227,2025-04-26T12:52:48.896Z,53,4,1,0,Web
4415,31770,2026-01-10T12:52:48.896Z,1099,10,1,0,Web
4416,9214,2025-06-17T12:52:48.896Z,416,11,0,0,Android
4432,25754,2025-04-26T12:52:48.896Z,223,2,0,0,Android
4438,20792,2025-12-08T12:52:48.896Z,1019,9,0,0,Android
4443,29688,2025-03-03T12:52:48.896Z,1011,6,1,0,iOS
4444,37951,2026-02-11T12:52:48.896Z,294,2,1,0,iOS
4446,19285,2025-07-17T12:52:48.896Z,418,9,1,0,Android
4452,45982,2026-01-10T12:52:48.896Z,1107,9,0,0,Android
4456,45552,2025-03-13T12:52:48.896Z,230,3,0,0,Android
4461,39377,2025-06-21T12:52:48.896Z,32,9,0,0,Web
4468,19411,2026-01-04T12:52:48.896Z,343,3,1,0,Web
4472,14140,2025-12-04T12:52:48.896Z,735,7,1,0,Web
4477,31250,2025-04-12T12:52:48.896Z,418,7,0,0,iOS
4479,15885,2025-12-10T12:52:48.896Z,560,3,0,0,Android
4487,33251,2026-01-27T12:52:48.896Z,917,5,1,0,iOS
4493,39204,2025-09-02T12:52:48.896Z,59,11,0,0,Android
4496,13297,2025-11-15T12:52:48.896Z,590,2,1,0,iOS
4507,35989,2025-09-14T12:52:48.896Z,98,11,1,0,Android
4512,4975,2025-06-15T12:52:48.896Z,1036,9,0,0,Web
4527,16031,2025-03-22T12:52:48.896Z,784,7,1,0,Web
4528,19370,2025-04-15T12:52:48.896Z,404,3,1,1,Android
4529,11716,2025-12-20T12:52:48.896Z,738,8,0,0,Web
4537,996,2025-05-03T12:52:48.896Z,1084,2,0,0,iOS
4545,45055,2025-04-04T12:52:48.896Z,875,2,0,0,Web
4548,18371,2025-05-01T12:52:48.896Z,1091,6,0,0,iOS
4552,8660,2025-09-08T12:52:48.896Z,180,4,1,0,Android
4558,11572,2025-11-22T12:52:48.896Z,37,9,1,0,Web
4561,27188,2025-03-08T12:52:48.896Z,361,3,1,0,Web
4574,10540,2025-04-03T12:52:48.896Z,1096,9,0,0,iOS
4578,18700,2025-04-18T12:52:48.896Z,264,6,0,0,iOS
4581,11119,2025-05-22T12:52:48.896Z,681,5,0,0,Android
4588,20919,2025-05-26T12:52:48.896Z,830,11,0,1,Android
4589,49485,2025-08-31T12:52:48.896Z,1106,4,0,0,Web
4592,37464,2025-06-16T12:52:48.896Z,47,8,1,0,iOS
4593,36506,2025-07-18T12:52:48.896Z,824,5,0,1,Web
4596,21128,2025-11-28T12:52:48.896Z,727,6,0,0,Android
4600,46692,2026-01-02T12:52:48.896Z,318,1,0,0,Web
4603,49891,2025-07-23T12:52:48.896Z,327,9,1,1,Web
4605,8815,2025-06-15T12:52:48.896Z,709,6,0,0,Web
4609,6184,2025-10-03T12:52:48.896Z,870,6,0,1,Android
4616,5968,2025-07-09T12:52:48.896Z,337,10,1,0,iOS
4623,38537,2025-11-25T12:52:48.896Z,825,8,0,0,iOS
4633,20292,2025-10-13T12:52:48.896Z,988,2,1,0,iOS
4643,48799,2026-01-17T12:52:48.896Z,665,9,1,1,Android
4645,37529,2025-10-01T12:52:48.896Z,227,10,0,0,Web
4646,26425,2025-08-12T12:52:48.896Z,207,10,0,0,Android
4649,10120,2025-08-17T12:52:48.896Z,331,5,0,0,iOS
4652,39915,2025-05-20T12:52:48.896Z,110,1,0,0,Web
4653,34230,2026-01-24T12:52:48.896Z,299,6,0,0,iOS
4657,19863,2025-09-04T12:52:48.896Z,1070,1,0,0,Web
4659,43093,2026-02-01T12:52:48.896Z,456,10,0,0,Web
4661,43342,2025-12-20T12:52:48.896Z,564,9,1,0,iOS
4680,26222,2025-07-31T12:52:48.896Z,653,10,0,0,Web
4684,9859,2025-05-30T12:52:48.896Z,165,3,1,1,Android
4687,5776,2025-05-24T12:52:48.896Z,1093,9,1,0,iOS
4709,48385,2025-08-14T12:52:48.896Z,504,4,0,0,Web
4730,19831,2025-07-31T12:52:48.896Z,392,9,0,0,Web
4731,30360,2025-09-03T12:52:48.896Z,277,2,0,0,Web
4732,49769,2025-10-20T12:52:48.896Z,98,1,1,0,iOS
4736,6599,2025-03-26T12:52:48.896Z,1128,4,1,0,Android
4737,32936,2025-11-16T12:52:48.896Z,1163,2,1,0,iOS
4740,26882,2025-05-29T12:52:48.896Z,700,9,0,0,Web
4743,45536,2025-03-27T12:52:48.896Z,1043,1,0,0,iOS
4745,7322,2026-01-02T12:52:48.896Z,936,5,1,1,Web
4747,9962,2025-08-25T12:52:48.896Z,97,5,0,0,Web
4749,1595,2025-12-03T12:52:48.896Z,605,6,1,0,iOS
4751,17130,2025-06-17T12:52:48.896Z,129,2,0,0,Android
4753,2777,2025-11-16T12:52:48.896Z,807,11,1,0,Web
4776,5488,2025-11-23T12:52:48.896Z,162,6,0,0,Android
4787,9517,2025-06-21T12:52:48.896Z,1189,10,0,0,Android
4788,49625,2026-02-19T12:52:48.896Z,714,1,0,0,iOS
4794,43834,2025-07-19T12:52:48.896Z,648,1,0,0,Web
4797,36119,2025-07-16T12:52:48.896Z,380,2,0,0,iOS
4800,45730,2025-07-25T12:52:48.896Z,817,11,0,0,iOS
4801,38841,2025-03-18T12:52:48.896Z,377,3,0,0,iOS
4806,23463,2025-12-01T12:52:48.896Z,788,6,0,1,Android
4815,8831,2025-04-14T12:52:48.896Z,1038,9,1,0,Android
4845,47614,2025-07-15T12:52:48.896Z,510,4,0,0,Web
4846,11970,2025-09-07T12:52:48.896Z,980,11,0,0,iOS
4852,8196,2025-12-16T12:52:48.896Z,1103,11,1,0,Web
4855,17327,2025-08-04T12:52:48.896Z,1129,2,0,0,Web
4856,33669,2025-12-21T12:52:48.896Z,757,10,0,0,iOS
4861,14463,2025-08-24T12:52:48.896Z,1174,3,1,0,Android
4863,15725,2025-05-27T12:52:48.896Z,137,10,0,1,Android
4867,18519,2025-04-02T12:52:48.896Z,664,10,0,0,Web
4871,37844,2025-04-28T12:52:48.896Z,703,2,0,0,Web
4884,36666,2025-03-24T12:52:48.896Z,62,1,0,0,Android
4886,40021,2025-09-12T12:52:48.896Z,1084,3,0,1,Android
4895,20967,2025-04-25T12:52:48.896Z,680,5,0,0,Android
4896,24598,2025-12-10T12:52:48.896Z,852,9,0,0,Web
4903,32221,2026-02-03T12:52:48.896Z,552,9,0,1,Android
4906,30028,2025-04-20T12:52:48.896Z,236,7,1,0,Android
4908,34985,2025-12-10T12:52:48.896Z,424,7,1,0,iOS
4910,48418,2025-10-23T12:52:48.896Z,906,1,0,0,Android
4915,18724,2025-09-23T12:52:48.896Z,725,9,0,0,Web
4925,30679,2025-09-24T12:52:48.896Z,1150,9,0,0,Android
4927,48428,2025-05-23T12:52:48.896Z,1145,7,0,1,Web
4928,11856,2025-06-09T12:52:48.896Z,823,7,0,0,iOS
4932,24335,2025-07-30T12:52:48.896Z,715,5,0,0,Web
4942,7380,2026-01-25T12:52:48.896Z,478,5,0,1,iOS
4943,45530,2025-08-24T12:52:48.896Z,880,9,0,0,iOS
4954,10138,2025-06-29T12:52:48.896Z,1102,5,0,0,iOS
4959,18124,2025-12-20T12:52:48.896Z,21,1,0,0,Android
4965,29215,2025-06-14T12:52:48.896Z,344,2,0,0,Android
4974,24331,2025-06-01T12:52:48.896Z,1033,8,0,0,iOS
4975,41941,2025-04-24T12:52:48.896Z,1146,6,1,1,Web
4989,20203,2025-03-06T12:52:48.896Z,735,10,0,0,Android
4993,39412,2025-09-23T12:52:48.896Z,574,9,1,0,Web
4996,46889,2025-03-25T12:52:48.896Z,843,5,1,0,iOS
4997,39564,2025-09-18T12:52:48.896Z,57,5,0,0,Android
4999,36660,2025-06-19T12:52:48.896Z,1013,7,0,0,Web
5000,17440,2025-12-07T12:52:48.896Z,1129,8,0,0,iOS
5015,37353,2026-01-07T12:52:48.896Z,72,4,1,0,Android
5016,26244,2026-01-26T12:52:48.896Z,158,3,0,0,iOS
5018,5192,2025-07-23T12:52:48.896Z,234,7,0,0,iOS
5021,38267,2026-01-25T12:52:48.896Z,1120,8,0,0,Android
5023,41194,2025-10-23T12:52:48.896Z,803,6,1,0,Android
5034,4975,2025-05-14T12:52:48.896Z,907,1,0,0,Web
5045,25907,2026-01-07T12:52:48.896Z,1174,7,1,0,Android
5054,22024,2025-11-11T12:52:48.896Z,350,6,1,0,iOS
5063,22207,2025-11-26T12:52:48.896Z,663,4,1,0,iOS
5073,38996,2025-07-25T12:52:48.896Z,859,8,1,0,Web
5074,14155,2025-06-30T12:52:48.896Z,1004,3,0,0,Android
5077,42386,2026-01-11T12:52:48.896Z,145,4,1,0,iOS
5085,10327,2025-07-21T12:52:48.896Z,409,10,1,0,Android
5087,28099,2025-09-09T12:52:48.896Z,654,6,0,0,iOS
5092,33460,2025-12-16T12:52:48.896Z,1011,9,0,0,iOS
5098,10595,2025-05-08T12:52:48.896Z,753,9,0,0,iOS
5110,17169,2025-05-06T12:52:48.896Z,1047,2,0,0,iOS
