order_id,customer_id,order_timestamp,order_value,discount_amount,payment_method,promised_delivery_days,actual_delivery_days,order_status
3339,12983,2025-10-13T12:52:36.629Z,2333.88,488.05,Credit Card,5,5,Delivered
3340,13832,2025-10-19T12:52:36.629Z,225.17,112.59,COD,4,4,Delivered
3350,28649,2025-04-09T12:52:36.629Z,2299.36,495.02,Wallet,5,6,Returned
3355,4727,2025-08-25T12:52:36.629Z,3357.93,278.39,UPI,5,6,Cancelled
3364,9270,2025-11-06T12:52:36.629Z,3417.6,372.98,Wallet,2,2,Delivered
3366,49422,2025-04-09T12:52:36.629Z,2856.14,200.85,COD,2,2,Cancelled
3375,17732,2025-08-24T12:52:36.629Z,1723.14,417.43,UPI,3,3,Delivered
3392,34858,2025-05-23T12:52:36.629Z,742.32,160.59,UPI,5,8,Delivered
3400,42125,2025-11-21T12:52:36.629Z,1695.64,349.51,UPI,2,5,Delivered
3401,27406,2025-11-17T12:52:36.629Z,4912.19,152.21,Wallet,4,5,Cancelled
3404,20834,2026-02-13T12:52:36.629Z,2629.64,106.3,UPI,3,3,Delivered
3422,31127,2025-04-28T12:52:36.629Z,1781.41,69.09,Wallet,5,5,Delivered
3439,495,2025-03-24T12:52:36.629Z,4202.16,108.62,Wallet,4,4,Returned
3442,20352,2025-11-02T12:52:36.629Z,3015.06,96.92,COD,5,6,Delivered
3450,4723,2026-01-24T12:52:36.629Z,4224.69,351.49,UPI,3,3,Delivered
3453,21724,2025-05-11T12:52:36.629Z,4000.16,39.66,Credit Card,5,5,Delivered
3454,16609,2025-08-09T12:52:36.629Z,2554.5,281.77,Wallet,2,4,Delivered
3458,42350,2025-08-01T12:52:36.629Z,521.5,156.17,Credit Card,5,5,Delivered
3460,10604,2026-02-13T12:52:36.629Z,1161.26,494.06,Wallet,2,3,Delivered
3464,47763,2026-01-03T12:52:36.629Z,4440.29,282.9,COD,4,7,Delivered
3465,1548,2025-11-22T12:52:36.629Z,1329.36,250.93,Credit Card,5,5,Delivered
3484,2485,2025-11-04T12:52:36.629Z,315.81,338.96,COD,5,7,Delivered
3502,3703,2025-03-25T12:52:36.629Z,3946.39,494.15,COD,2,4,Delivered
3556,28712,2025-07-24T12:52:36.629Z,1629.58,33.76,Credit Card,4,6,Delivered
3562,44352,2026-01-20T12:52:36.629Z,1185.11,398.53,Credit Card,4,5,Delivered
3589,555,2025-05-03T12:52:36.629Z,4590.3,33.92,COD,3,4,Delivered
3603,16808,2025-12-25T12:52:36.629Z,1090.3,351.55,UPI,4,6,Delivered
3611,47614,2025-09-12T12:52:36.629Z,1858.24,162.17,Credit Card,2,2,Delivered
3614,24695,2025-09-11T12:52:36.629Z,2437.39,317.12,COD,3,5,Delivered
3622,31556,2025-12-13T12:52:36.629Z,3254.87,192.82,Credit Card,2,2,Delivered
3626,42415,2025-05-24T12:52:36.629Z,796.94,143.05,COD,3,3,Returned
3627,13193,2025-11-12T12:52:36.629Z,3035.26,217.45,UPI,5,5,Delivered
3628,49937,2025-03-20T12:52:36.629Z,3167.96,64.74,Wallet,2,2,Delivered
3640,24964,2026-01-05T12:52:36.629Z,2406.48,333.53,COD,4,6,Delivered
3681,37474,2026-02-09T12:52:36.629Z,898.37,190.05,UPI,3,3,Delivered
3683,21119,2025-11-13T12:52:36.629Z,4882.91,92.02,Wallet,3,4,Returned
3691,12510,2025-06-18T12:52:36.629Z,638.48,154.93,Credit Card,2,2,Delivered
3703,9627,2025-06-23T12:52:36.629Z,1064.86,231.23,COD,3,3,Delivered
3719,22855,2025-12-09T12:52:36.629Z,1753.89,130.23,UPI,4,5,Delivered
3720,41727,2025-11-01T12:52:36.629Z,3904.46,30.92,COD,3,3,Delivered
3731,24412,2025-08-16T12:52:36.629Z,2150.2,272.34,Wallet,4,5,Delivered
3733,20458,2025-12-05T12:52:36.629Z,1434.65,67.03,Wallet,4,5,Cancelled
3735,10688,2025-10-15T12:52:36.629Z,1948.32,34.05,Credit Card,2,3,Delivered
3742,42994,2025-07-09T12:52:36.629Z,2576.02,198.62,Credit Card,2,3,Delivered
3747,2722,2025-08-18T12:52:36.629Z,3068.42,245.23,Wallet,5,8,Delivered
3751,12937,2025-03-10T12:52:36.629Z,3301.41,349.74,Wallet,2,2,Delivered
3755,21806,2025-08-24T12:52:36.629Z,4097.54,44.14,UPI,4,6,Cancelled
3758,47787,2025-08-26T12:52:36.629Z,1299.26,206.87,UPI,3,4,Delivered
3759,22204,2025-11-28T12:52:36.629Z,992.92,29.06,UPI,2,3,Delivered
3763,36998,2025-03-07T12:52:36.629Z,4314.32,376.63,UPI,2,2,Delivered
3778,11099,2025-10-16T12:52:36.629Z,2403.96,340.33,Wallet,5,5,Delivered
3780,43805,2025-07-09T12:52:36.629Z,1268.63,20.44,UPI,4,4,Delivered
3793,23486,2025-11-27T12:52:36.629Z,979.34,206.85,COD,2,4,Delivered
3807,45604,2025-06-09T12:52:36.629Z,2289.09,485.81,COD,3,3,Delivered
3834,11231,2025-06-26T12:52:36.629Z,3179.66,417.85,Wallet,5,5,Delivered
3840,19168,2025-04-16T12:52:36.629Z,3785.03,295.2,Wallet,3,3,Delivered
3849,36576,2025-07-23T12:52:36.629Z,4663.15,10.5,Credit Card,4,4,Delivered
3858,46432,2025-11-20T12:52:36.629Z,3618.06,265.53,Wallet,2,3,Delivered
3870,36683,2026-02-04T12:52:36.629Z,1109.05,176.77,UPI,5,5,Delivered
3878,3944,2025-04-17T12:52:36.629Z,2693.8,219.49,COD,5,7,Delivered
3881,17961,2025-03-23T12:52:36.629Z,3179.43,243.3,COD,3,4,Delivered
3888,33918,2025-08-22T12:52:36.629Z,4596.19,356.9,Credit Card,2,2,Delivered
3892,2934,2025-04-20T12:52:36.629Z,2456.99,273.73,COD,3,3,Delivered
3899,26425,2025-04-02T12:52:36.629Z,4167.17,440.7,UPI,4,7,Delivered
3912,39643,2025-09-27T12:52:36.629Z,4135.96,227.48,UPI,2,2,Delivered
3917,42083,2025-05-16T12:52:36.629Z,4964.58,115.36,Wallet,3,4,Cancelled
3927,19495,2026-01-23T12:52:36.629Z,4349.55,478.81,COD,2,4,Delivered
3936,6874,2025-09-03T12:52:36.629Z,2204.58,282.61,Credit Card,2,2,Delivered
3973,2959,2025-03-26T12:52:36.629Z,1645.62,352.47,Wallet,2,2,Delivered
3986,7400,2025-07-29T12:52:36.629Z,4407.56,389.09,Wallet,4,4,Delivered
3992,33445,2025-07-27T12:52:36.629Z,1300.85,213.53,COD,4,4,Delivered
3993,18909,2025-03-16T12:52:36.629Z,4830.75,231.65,COD,2,3,Delivered
4007,25510,2025-10-23T12:52:36.629Z,4916.15,115.02,UPI,2,2,Delivered
4013,36567,2026-02-12T12:52:36.629Z,3177.65,92.93,Credit Card,3,5,Delivered
4017,44025,2025-05-15T12:52:36.629Z,4046.3,236.08,Credit Card,4,5,Delivered
4051,9911,2025-05-26T12:52:36.629Z,284.32,317.77,Wallet,4,4,Returned
4058,29803,2025-12-13T12:52:36.629Z,2356.82,81.47,Wallet,4,6,Delivered
4066,42109,2025-12-16T12:52:36.629Z,3994.29,209.95,Credit Card,3,5,Delivered
4069,35766,2025-04-13T12:52:36.629Z,3985.82,54.99,Wallet,4,4,Delivered
4080,23389,2025-03-18T12:52:36.629Z,3248.48,347.94,Credit Card,5,8,Returned
4081,15529,2025-12-19T12:52:36.629Z,1051.89,484.77,Credit Card,5,8,Returned
4082,12077,2025-11-29T12:52:36.629Z,1507.23,4.24,Credit Card,5,5,Cancelled
4107,8323,2025-03-24T12:52:36.629Z,2419.54,46.19,UPI,3,3,Delivered
4121,30431,2025-05-01T12:52:36.629Z,4078.16,36.94,Credit Card,5,7,Delivered
4124,21978,2025-07-09T12:52:36.629Z,4081.43,349.83,UPI,3,3,Delivered
4134,2388,2025-08-23T12:52:36.629Z,284.8,58.22,COD,5,5,Delivered
4137,6562,2025-06-04T12:52:36.629Z,2088.81,229.88,Wallet,4,5,Delivered
4144,29862,2026-01-01T12:52:36.629Z,4572.75,372.46,Credit Card,5,7,Delivered
4154,47494,2025-09-25T12:52:36.629Z,355.6,436.53,COD,2,4,Delivered
4155,33688,2025-05-16T12:52:36.629Z,4554.03,222.04,COD,2,2,Delivered
4179,17567,2025-07-10T12:52:36.629Z,4840.27,354.95,UPI,5,5,Delivered
4180,15736,2025-11-20T12:52:36.629Z,4224.23,206.72,Credit Card,2,4,Delivered
4189,11819,2025-07-15T12:52:36.629Z,1360.23,442.17,UPI,3,3,Delivered
4193,21900,2025-12-12T12:52:36.629Z,2720.21,77.53,COD,4,6,Delivered
4194,15660,2025-06-11T12:52:36.629Z,456.19,59.2,COD,2,4,Delivered
4195,20193,2025-12-27T12:52:36.629Z,1671.7,209.43,Credit Card,4,7,Delivered
4196,34978,2025-06-03T12:52:36.629Z,2051.95,251.95,Credit Card,2,4,Delivered
4222,42490,2025-03-09T12:52:36.629Z,753.31,451.26,Wallet,4,4,Delivered
4223,12432,2025-05-15T12:52:36.629Z,1824.82,324.11,UPI,5,8,Delivered
4232,42649,2025-03-22T12:52:36.629Z,2014.25,491.59,Wallet,5,6,Delivered
4239,4358,2025-08-28T12:52:36.629Z,2475.27,106.77,Credit Card,3,3,Delivered
4254,20589,2026-02-14T12:52:36.629Z,4959.39,432.97,Wallet,4,6,Returned
4270,48907,2025-12-23T12:52:36.629Z,4742.32,45.31,Wallet,3,4,Returned
4277,42258,2025-03-04T12:52:36.629Z,3325.63,92.41,UPI,5,7,Delivered
4289,23074,2025-08-24T12:52:36.629Z,2859.87,332.41,COD,5,6,Delivered
4294,45191,2025-09-06T12:52:36.629Z,2105.36,8.9,Credit Card,4,4,Delivered
4336,22951,2026-01-08T12:52:36.629Z,845.76,358.09,UPI,5,7,Returned
4355,3275,2025-03-06T12:52:36.629Z,251.92,64.1,COD,5,6,Returned
4387,43902,2025-10-22T12:52:36.629Z,4480.57,80.24,COD,5,5,Delivered
4403,23878,2025-04-05T12:52:36.629Z,2044.15,75.15,UPI,5,7,Delivered
4406,26757,2026-02-27T12:52:36.629Z,4558.9,304.67,COD,4,4,Delivered
4407,33688,2025-03-14T12:52:36.629Z,2756.93,456.32,Credit Card,2,2,Delivered
4423,23265,2025-08-22T12:52:36.629Z,3257.32,229.55,UPI,5,5,Cancelled
4432,33025,2025-10-04T12:52:36.629Z,4608.59,280.84,Credit Card,4,6,Delivered
4446,12447,2025-12-29T12:52:36.629Z,4397.03,277.43,UPI,5,5,Delivered
4480,21128,2025-07-24T12:52:36.629Z,2614.23,39.58,Wallet,4,4,Cancelled
4486,12272,2025-06-03T12:52:36.629Z,543.75,484.77,Credit Card,5,6,Delivered
4491,32357,2026-01-31T12:52:36.629Z,682.1,363.26,Credit Card,5,5,Delivered
4503,10494,2025-04-05T12:52:36.629Z,553.27,478.83,Wallet,5,7,Delivered
4505,22242,2025-06-20T12:52:36.629Z,1729.34,93.39,UPI,2,2,Returned
4511,3691,2026-02-27T12:52:36.629Z,1720.9,278.8,Wallet,5,5,Delivered
4524,49302,2025-08-05T12:52:36.629Z,2930.01,236.43,UPI,4,5,Delivered
4536,7148,2025-04-18T12:52:36.629Z,4472,467.85,COD,2,5,Delivered
4550,4599,2026-02-03T12:52:36.629Z,4276.79,126.8,Wallet,4,6,Delivered
4561,31027,2025-06-04T12:52:36.629Z,4390.64,64.8,Credit Card,3,3,Delivered
4566,41452,2025-11-05T12:52:36.629Z,4211.57,89.88,Credit Card,3,3,Returned
4575,23511,2025-08-08T12:52:36.629Z,3718.02,114.98,Credit Card,2,3,Delivered
4601,20965,2025-10-15T12:52:36.629Z,2679.74,124.67,Credit Card,5,5,Cancelled
4604,28201,2025-07-25T12:52:36.629Z,2989.6,151.86,Wallet,2,2,Returned
4614,45179,2025-07-23T12:52:36.629Z,4419.59,284.83,COD,4,4,Delivered
4620,6227,2025-05-09T12:52:36.629Z,3610.29,22.22,COD,3,3,Delivered
4626,40573,2025-11-08T12:52:36.629Z,4357.55,97.86,Wallet,5,6,Delivered
4653,20593,2025-11-30T12:52:36.629Z,4816.98,79.7,COD,4,4,Delivered
4684,27691,2025-12-07T12:52:36.629Z,2373.19,472.54,COD,2,3,Delivered
4693,10997,2025-08-29T12:52:36.629Z,2495.75,245.3,COD,2,4,Delivered
4698,26508,2026-01-28T12:52:36.629Z,1036.7,336.77,COD,5,5,Delivered
4699,19924,2025-05-07T12:52:36.629Z,669.58,471.17,COD,2,2,Delivered
4712,8137,2025-06-16T12:52:36.629Z,4183.22,98.77,Wallet,3,3,Delivered
4719,39674,2025-07-13T12:52:36.629Z,2411.33,69.43,COD,2,4,Delivered
4733,7983,2025-08-07T12:52:36.629Z,897.39,138.29,Credit Card,3,3,Returned
4736,1173,2025-03-26T12:52:36.629Z,1769.41,181.26,Credit Card,5,8,Delivered
4744,37411,2026-01-20T12:52:36.629Z,2206.97,9.75,Wallet,2,2,Delivered
4746,25830,2025-09-01T12:52:36.629Z,1510.23,135.18,UPI,4,4,Delivered
4750,3313,2026-01-27T12:52:36.629Z,2938.77,120.42,COD,2,2,Delivered
4769,5459,2025-04-04T12:52:36.629Z,440.07,223.27,Wallet,3,3,Delivered
4771,47498,2025-12-24T12:52:36.629Z,4934.4,240.41,Wallet,4,4,Delivered
4797,26142,2026-01-12T12:52:36.629Z,4363.49,401.84,Wallet,5,6,Delivered
4811,38320,2025-10-24T12:52:36.629Z,1525.34,58.6,Credit Card,4,5,Delivered
4812,32622,2025-08-28T12:52:36.629Z,1326.35,455.14,Wallet,4,6,Delivered
4852,31052,2025-08-16T12:52:36.629Z,2527.52,141.93,Wallet,4,4,Delivered
4899,41382,2025-09-05T12:52:36.629Z,1099.05,422.39,Credit Card,3,6,Delivered
4916,24987,2025-04-29T12:52:36.629Z,2156.93,152.44,Credit Card,5,7,Cancelled
4919,40950,2026-01-27T12:52:36.629Z,3464.69,121.71,Wallet,4,4,Delivered
4938,28581,2025-07-08T12:52:36.629Z,4995.53,441.96,COD,2,2,Delivered
4941,33458,2025-04-07T12:52:36.629Z,4938.91,24.39,Credit Card,5,6,Delivered
4942,37055,2025-10-23T12:52:36.629Z,3798.19,85.31,UPI,5,6,Delivered
4945,3591,2025-06-25T12:52:36.629Z,1076.71,415.06,UPI,2,5,Delivered
4961,19654,2026-02-08T12:52:36.629Z,3500.1,292.56,COD,3,4,Delivered
4977,30360,2025-04-16T12:52:36.629Z,1377.69,218.99,COD,4,4,Delivered
4978,19131,2025-08-12T12:52:36.629Z,2541.76,275.21,Credit Card,2,4,Delivered
4992,49918,2025-11-03T12:52:36.629Z,2973.2,78.86,Credit Card,4,5,Delivered
4999,37485,2026-02-22T12:52:36.629Z,4729.33,92.67,COD,2,3,Delivered
5002,40030,2025-09-22T12:52:36.629Z,4204.77,467.91,Credit Card,4,5,Delivered
5005,21192,2025-07-11T12:52:36.629Z,896.85,143.93,Credit Card,4,5,Delivered
5028,36599,2025-10-19T12:52:36.629Z,417.42,146.84,COD,2,4,Delivered
5030,18714,2025-06-08T12:52:36.629Z,2029.31,10.23,Wallet,3,4,Delivered
5065,17086,2025-06-03T12:52:36.629Z,920.89,185.05,Credit Card,5,5,Delivered
5084,27812,2026-01-08T12:52:36.629Z,3759.03,125.21,UPI,2,5,Delivered
5094,28793,2025-08-16T12:52:36.629Z,2023.3,275.26,Credit Card,3,6,Delivered
5112,46407,2025-04-28T12:52:36.629Z,4369.73,86.46,Wallet,4,4,Delivered
5118,45269,2025-09-01T12:52:36.629Z,405.24,97.94,UPI,5,5,Delivered
5121,14934,2025-04-23T12:52:36.629Z,934.15,56.15,Wallet,2,3,Delivered
5152,39321,2025-03-11T12:52:36.629Z,300.99,383.34,Wallet,3,5,Delivered
5155,27183,2026-02-19T12:52:36.629Z,965.07,471.05,COD,5,5,Delivered
5161,34000,2025-06-16T12:52:36.629Z,3089.52,486.01,Wallet,4,5,Cancelled
5166,12153,2025-12-18T12:52:36.629Z,1879.88,443.58,COD,4,4,Delivered
5193,20341,2025-11-28T12:52:36.629Z,245.92,175.55,COD,4,5,Delivered
5206,46942,2025-03-06T12:52:36.629Z,3818.55,295.74,UPI,3,5,Delivered
5236,37844,2025-09-13T12:52:36.629Z,2989.31,308.87,Wallet,2,4,Delivered
5243,9126,2025-07-17T12:52:36.629Z,3996.4,320.13,Credit Card,4,7,Delivered
5253,15282,2025-08-03T12:52:36.629Z,4840.68,95.08,UPI,3,5,Cancelled
5261,38855,2025-05-14T12:52:36.629Z,1730.04,369.03,Credit Card,5,7,Delivered
5265,1732,2025-07-11T12:52:36.629Z,2125.28,43.89,UPI,3,6,Delivered
5275,42338,2025-03-12T12:52:36.629Z,386.76,142.98,Wallet,5,5,Delivered
5283,47432,2026-02-17T12:52:36.629Z,1755.71,353.26,Wallet,4,6,Delivered
5287,12748,2025-10-03T12:52:36.629Z,2721.1,64.87,Credit Card,5,5,Delivered
5304,14135,2025-03-29T12:52:36.629Z,4379.6,162.58,UPI,5,5,Delivered
5334,15667,2025-04-09T12:52:36.629Z,1411.65,23.72,COD,4,5,Delivered
5335,750,2025-12-23T12:52:36.629Z,2172.02,42.42,Credit Card,2,5,Delivered
5338,23817,2025-08-20T12:52:36.629Z,1195.19,36.07,UPI,4,7,Returned
5344,1789,2025-10-01T12:52:36.629Z,2574.11,464.01,Credit Card,2,3,Delivered
5354,39880,2025-04-25T12:52:36.629Z,4752.76,475.34,Wallet,5,5,Delivered
5424,40450,2025-05-04T12:52:36.629Z,4795.65,1.75,COD,2,2,Delivered
5425,33642,2026-01-10T12:52:36.629Z,2410.96,168.15,Wallet,2,3,Delivered
5426,47437,2025-05-26T12:52:36.629Z,2657.78,223,Wallet,5,5,Cancelled
5427,35141,2025-09-01T12:52:36.629Z,3513.2,44.57,COD,3,4,Delivered
5436,42636,2025-11-23T12:52:36.629Z,1973.85,93.89,Credit Card,3,3,Delivered
5438,35793,2025-12-14T12:52:36.629Z,1470.05,413.83,Wallet,5,7,Delivered
5446,34212,2026-01-02T12:52:36.629Z,4098.5,403.93,COD,3,4,Delivered
5447,45089,2025-05-06T12:52:36.629Z,4125.58,171.26,COD,2,2,Delivered
5456,25352,2026-02-17T12:52:36.629Z,4441.83,291.42,Wallet,2,5,Delivered
5484,26570,2025-05-27T12:52:36.629Z,1349.14,50.76,COD,2,4,Delivered
5495,33991,2025-10-13T12:52:36.629Z,1854.31,407.1,Credit Card,4,4,Delivered
5501,16444,2025-12-21T12:52:36.629Z,3715.52,352.83,UPI,2,3,Delivered
5525,1511,2025-12-31T12:52:36.629Z,1889.15,470.42,Credit Card,2,4,Delivered
5552,26367,2025-04-18T12:52:36.629Z,4639.13,237.02,Credit Card,3,5,Delivered
5553,5370,2025-11-29T12:52:36.629Z,1940.92,53.12,UPI,5,5,Delivered
5555,15376,2025-10-30T12:52:36.629Z,2302.31,209.43,Credit Card,5,6,Returned
5562,16130,2025-07-18T12:52:36.629Z,1230.32,398.58,Credit Card,5,6,Delivered
5574,24880,2025-05-05T12:52:36.629Z,1551.14,204.38,Credit Card,5,5,Delivered
5587,29176,2025-10-04T12:52:36.629Z,4373.54,493.52,UPI,5,8,Delivered
5591,34081,2025-11-25T12:52:36.629Z,3189.04,310.46,Credit Card,2,4,Returned
5608,36666,2025-07-27T12:52:36.629Z,3312.42,88.97,Wallet,4,4,Delivered
5638,6651,2025-07-04T12:52:36.629Z,2193.24,272.58,COD,2,5,Delivered
5656,40855,2025-06-29T12:52:36.629Z,1797.51,476.56,COD,2,5,Delivered
5662,30987,2025-11-04T12:52:36.629Z,3974.27,440.67,Credit Card,3,3,Returned
5664,45812,2025-09-29T12:52:36.629Z,1725.92,457.79,Wallet,4,4,Delivered
5667,48452,2026-02-13T12:52:36.629Z,2381.17,215.07,Credit Card,2,5,Delivered
5674,1614,2025-09-03T12:52:36.629Z,4165.25,236.26,COD,2,5,Delivered
5678,37519,2025-06-16T12:52:36.629Z,3666.7,18.24,UPI,2,2,Delivered
5682,41405,2025-11-24T12:52:36.629Z,4390.23,104.24,Credit Card,5,5,Delivered
5689,4797,2025-12-03T12:52:36.629Z,1367.19,395.63,UPI,2,4,Delivered
5695,14783,2025-03-13T12:52:36.629Z,2895.89,23.29,UPI,5,5,Delivered
5707,3534,2025-05-10T12:52:36.629Z,4745.46,313.65,Wallet,4,4,Cancelled
5717,21582,2025-08-04T12:52:36.629Z,1838.12,282.46,COD,2,4,Delivered
5718,41227,2025-08-13T12:52:36.629Z,4099.7,262.28,Wallet,3,3,Delivered
5736,35797,2025-08-05T12:52:36.629Z,3627.65,55.72,Credit Card,5,5,Delivered
5738,40174,2025-08-02T12:52:36.629Z,2860.87,394.17,Wallet,3,3,Delivered
5742,320,2025-11-25T12:52:36.629Z,1226.55,218.26,Wallet,3,3,Returned
5744,20628,2025-04-25T12:52:36.629Z,2184.4,180.18,COD,2,3,Delivered
5749,2796,2025-04-29T12:52:36.629Z,2264.32,73.69,Credit Card,5,6,Delivered
5756,6928,2025-10-28T12:52:36.629Z,1647.28,447.49,Credit Card,3,3,Delivered
5759,30089,2025-12-25T12:52:36.629Z,329.76,154.52,Credit Card,2,2,Delivered
5779,16782,2026-01-04T12:52:36.629Z,4281.18,362.29,COD,5,6,Delivered
5780,34863,2026-02-09T12:52:36.629Z,739.8,426.16,COD,3,3,Delivered
5786,35251,2026-02-08T12:52:36.629Z,2052.69,102.23,Wallet,4,5,Returned
5808,6124,2025-12-07T12:52:36.629Z,4605.08,51.11,Credit Card,3,3,Delivered
5810,49735,2025-04-28T12:52:36.629Z,3042.66,280.74,Wallet,2,2,Delivered
5816,44019,2025-11-10T12:52:36.629Z,4710.98,363.28,Credit Card,3,4,Delivered
5823,15045,2025-05-30T12:52:36.629Z,2841.31,203.94,Wallet,3,4,Delivered
5825,24175,2025-04-09T12:52:36.629Z,3211.86,328.66,Credit Card,3,4,Delivered
5827,36949,2025-04-07T12:52:36.629Z,951.25,277.9,Wallet,4,4,Delivered
5848,235,2025-09-01T12:52:36.629Z,2429.2,419.32,Wallet,5,5,Cancelled
5849,49764,2025-08-25T12:52:36.629Z,2459.15,105.93,COD,3,3,Returned
5852,48887,2025-11-23T12:52:36.629Z,2208.6,65.14,UPI,4,4,Delivered
5858,18627,2025-06-28T12:52:36.629Z,1872.43,12.9,Credit Card,5,6,Returned
5867,33066,2025-07-12T12:52:36.629Z,1807.33,241.14,Credit Card,3,6,Delivered
5873,10595,2026-01-13T12:52:36.629Z,340.1,454.42,Wallet,3,3,Delivered
5897,27474,2025-11-11T12:52:36.629Z,1815.74,95.56,UPI,3,6,Delivered
5907,18430,2025-07-30T12:52:36.629Z,2927.34,398.75,UPI,2,3,Delivered
5908,23355,2026-01-24T12:52:36.629Z,3607.68,274.76,Credit Card,5,5,Cancelled
5909,34162,2025-03-03T12:52:36.629Z,4452.5,253.58,Credit Card,2,2,Delivered
5947,14829,2025-10-05T12:52:36.629Z,1469.15,153.33,Credit Card,5,6,Delivered
5950,3781,2025-12-18T12:52:36.629Z,1665.81,241.41,Credit Card,2,2,Delivered
5951,31973,2025-03-11T12:52:36.629Z,2663.05,226.21,UPI,3,4,Delivered
5952,38537,2025-12-25T12:52:36.629Z,1975.06,452.49,UPI,4,4,Returned
5983,37852,2025-11-14T12:52:36.629Z,1758.73,442.81,COD,2,3,Delivered
5984,29983,2025-07-27T12:52:36.629Z,2691.12,140.83,Wallet,5,5,Delivered
5994,6316,2025-08-14T12:52:36.629Z,2696.6,375.28,Credit Card,3,3,Delivered
5997,14347,2025-06-19T12:52:36.629Z,2207.28,233.22,COD,4,7,Delivered
5998,48656,2025-06-15T12:52:36.629Z,3519.98,495.75,Wallet,3,3,Delivered
6000,3332,2025-08-26T12:52:36.629Z,2277.14,396.45,Wallet,4,4,Delivered
6018,31020,2025-07-25T12:52:36.629Z,2420.97,67.1,UPI,5,8,Cancelled
6035,36096,2025-10-18T12:52:36.629Z,541.8,207.37,Credit Card,5,6,Delivered
6050,30964,2025-05-17T12:52:36.629Z,2922.56,419.07,COD,4,5,Returned
6052,49468,2025-06-27T12:52:36.629Z,300.55,482.44,Credit Card,2,2,Delivered
6117,7830,2025-06-19T12:52:36.629Z,3797.48,356.67,COD,4,5,Delivered
6121,33263,2025-09-17T12:52:36.629Z,1049.42,131.27,COD,4,5,Delivered
6137,8360,2025-05-31T12:52:36.629Z,1965.91,113.33,COD,3,5,Delivered
6144,39750,2025-12-07T12:52:36.629Z,3511.49,92.84,UPI,2,2,Delivered
6155,19925,2026-02-15T12:52:36.629Z,4865.08,476.59,COD,3,4,Returned
6161,6878,2025-07-07T12:52:36.629Z,1209.91,447.08,Wallet,2,5,Delivered
6162,27347,2025-12-01T12:52:36.629Z,4019.81,37.91,Credit Card,3,3,Delivered
6174,10839,2025-03-20T12:52:36.629Z,2076.37,6.42,UPI,3,5,Returned
6214,13253,2025-07-21T12:52:36.629Z,2634.18,211.23,COD,4,6,Delivered
6217,43341,2025-10-21T12:52:36.629Z,4181.89,194.85,Credit Card,4,7,Delivered
6219,39427,2025-05-04T12:52:36.629Z,2328.05,67.22,Wallet,3,4,Delivered
6229,964,2025-10-03T12:52:36.629Z,2979.97,257.21,COD,3,3,Delivered
6248,24169,2025-04-12T12:52:36.629Z,3273.52,361.73,Credit Card,2,5,Delivered
6256,30253,2025-11-11T12:52:36.629Z,930.09,169.29,Credit Card,4,4,Delivered
6267,5539,2025-08-04T12:52:36.629Z,4051.05,29.26,Wallet,2,2,Cancelled
6328,3857,2025-11-03T12:52:36.629Z,4011.93,229.33,Credit Card,3,4,Delivered
6329,47123,2025-06-02T12:52:36.629Z,2169.92,264.14,COD,2,3,Delivered
6330,46311,2025-10-27T12:52:36.629Z,568.05,30.91,COD,2,2,Delivered
6338,47123,2025-08-28T12:52:36.629Z,4449.67,462.09,COD,4,4,Delivered
6417,35620,2026-02-23T12:52:36.629Z,4428.67,160.96,UPI,5,5,Delivered
6422,8175,2025-10-25T12:52:36.629Z,3342.08,472.15,UPI,2,2,Returned
6424,36541,2025-03-15T12:52:36.629Z,3934.24,2.14,UPI,5,5,Delivered
6444,47287,2025-06-25T12:52:36.629Z,766.29,332.34,COD,2,4,Delivered
6460,47500,2026-01-03T12:52:36.629Z,4371,225.37,Wallet,3,5,Delivered
6471,22859,2025-08-03T12:52:36.629Z,3990.18,265.28,UPI,4,4,Cancelled
6531,47217,2025-04-14T12:52:36.629Z,3793.32,94.9,Wallet,5,7,Delivered
6535,13609,2025-10-12T12:52:36.629Z,4351.65,314.69,Credit Card,5,6,Delivered
6596,39665,2026-02-05T12:52:36.629Z,3873.17,251.65,UPI,3,3,Delivered
6608,24542,2025-12-12T12:52:36.629Z,2525.45,243.01,Credit Card,3,3,Delivered
6619,33,2025-11-06T12:52:36.629Z,2338.06,87.83,UPI,3,4,Delivered
6626,9700,2026-02-13T12:52:36.629Z,2534.53,207.2,Wallet,2,3,Delivered
6634,38883,2025-08-01T12:52:36.629Z,237.56,366.92,Credit Card,5,8,Delivered
6646,40964,2026-02-25T12:52:36.629Z,2243.1,410.56,COD,4,5,Delivered
6653,46258,2026-01-21T12:52:36.629Z,1402.63,192.54,COD,2,2,Delivered
6656,31554,2025-11-30T12:52:36.629Z,3323.47,433.2,UPI,5,8,Returned
6665,11936,2025-04-23T12:52:36.629Z,3317.79,67.22,Credit Card,4,5,Delivered
6680,21748,2025-08-16T12:52:36.629Z,1550,62.12,COD,2,2,Delivered
6695,25875,2025-06-17T12:52:36.629Z,2789.8,291.42,Credit Card,4,7,Delivered
6698,8305,2025-08-12T12:52:36.629Z,2007.01,68.35,UPI,5,5,Returned
6705,34236,2025-12-13T12:52:36.629Z,1742.03,470.34,COD,3,4,Delivered
6714,2521,2026-01-10T12:52:36.629Z,4518.56,360.52,Wallet,5,5,Returned
